SMILES,Solvent,Ex (nm),Em (nm),ST (nm),QY,¦Å (cm-1M-1),Log(¦Å)
CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C(c2ccc[nH]2)=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,190000,5.2788
CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C(Cl)=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,411000,5.6138
CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C1CCOC1,,,,,443000,5.6464
CC(C)(C)c1cc(-c2c3nc(c(-c4ccc(Br)cc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[nH]5)C(=O)C4=O)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,229086,5.36
CC(C)(C)c1cc(-c2c3nc(c(-c4ccc(Br)cc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C1CCOC1,,,,,269153,5.43
CC(C)(C)c1cc(-c2c3nc(c(-c4ccc(I)cc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[nH]5)C(=O)C4=O)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,234422,5.37
CC(C)(C)c1cc(-c2c3nc(c(-c4ccc(I)cc4)c4ccc(cc5nc(cc6ccc2[nH]6)C(C)(C)C5)[nH]4)C=C3)cc(C(C)(C)C)c1,CC1=CC=CC=C1,,,,,154882,5.19
CC(C)(C)c1cc(-c2c3nc(c(-c4ccc(OCCN5CCOCC5)cc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,407380,5.61
CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(Br)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,239883,5.38
CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(Br)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,239883,5.38
CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(Cl)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,323594,5.51
CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(I)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,436516,5.64
CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(Oc5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,218776,5.34
CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)c(C(C)(C)C)c(=O)oc1=O,C(Cl)Cl,,,,,331131,5.52
CC(C)(C)c1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1O,C(Cl)(Cl)Cl,,,,,400500,5.6026
CC(C)(C)c1cc(-c2c3nc(c(CCc4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(CCc5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,501187,5.7
CC(C)(C)c1cc(-c2c3nc(c(NCc4ccc(F)cc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,165959,5.22
CC(C)(C)c1cc(-c2c3nc(c(NCc4ccccc4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,194984,5.29
CC(C)(C)c1cc(-c2c3nc(c(NCCN)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,204174,5.31
CC(C)(C)c1cc(-c2c3nc(c(NCCO)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,181970,5.26
CC(C)(C)c1cc(-c2c3nc(cc4ccc([nH]4)c(Br)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,406000,5.6085
CC(C)(C)c1cc(-c2c3nc(cc4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,208930,5.32
CC(C)(C)c1cc(-c2c3nc(cc4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,501187,5.7
CC(C)(C)c1cc(-c2c3nc(cc4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C1CCOC1,,,,,501187,5.7
CC(C)(C)c1cc(-c2c3nc(cc4ccc([nH]4)c(N)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,308000,5.4886
CC(C)(C)c1cc(-c2c3nc(cc4ccc(cc5nc(cc6ccc2[nH]6)C=C5)[nH]4)C=C3)cc(C(C)(C)C)c1,C(Cl)Cl,,,,,213796,5.33
CC(C)(C)c1cc(-c2cc3c(cc(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)n3-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)n2-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc(C(C)(C)C)c1,C(Cl)Cl,337,662,325,0.0013,65000,4.8129
CC(C)(C)c1cc(-c2cc3nc4c5ccc(N6c7ccccc7Oc7ccccc76)cc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc3cc2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,CC1=CC=CC=C1,,617,,,,
CC(C)(C)c1cc(-c2ccc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)cc2)cc(C(C)(C)C)c1,C1COCCO1,281,349,68,0.58,29000,4.4624
CC(C)(C)c1cc(-c2ccc(-c3ccccc3)cc2)c2c(c1)C(C)(C)c1cc(C(C)(C)C)cc(-c3ccc(-c4ccccc4)cc3)c1O2,C(Cl)(Cl)Cl,,,,,40122,4.6034
CC(C)(C)c1cc(-c2ccc(-c3cccs3)s2)c2c(c1)c1cc(C(C)(C)C)cc(-c3ccc(-c4cccs4)s3)c1n2-c1ccc(-c2cccs2)s1,C(Cl)Cl,340,434,94,0.092,,
CC(C)(C)c1cc(-c2ccc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2c(c1)C(C)(C)c1cc(C(C)(C)C)cc(-c3ccc(CCc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c1O2,C(Cl)(Cl)Cl,,,,,63586,4.8034
CC(C)(C)c1cc(-c2ccc(CCc3ccccc3)cc2)c2c(c1)C(C)(C)c1cc(C(C)(C)C)cc(-c3ccc(CCc4ccccc4)cc3)c1O2,C(Cl)(Cl)Cl,,,,,40494,4.6074
CC(C)(C)c1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c(c1)C(C)(C)c1cc(C(C)(C)C)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c1O2,C(Cl)(Cl)Cl,,,,,27509,4.4395
CC(C)(C)c1cc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc(C(C)(C)C)c1O,CCO,,,,,43651,4.64
CC(C)(C)c1cc(-c2ccc3c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4c5cc(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc5c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4c3c2)cc(C(C)(C)C)c1,C(Cl)Cl,351,401,50,0.609,,
CC(C)(C)c1cc(-c2cccc(N([O])C(C)(C)C)c2)c2c(c1)C(C)(C)c1cc(C(C)(C)C)cc(-c3cccc(N([O])C(C)(C)C)c3)c1O2,C(Cl)Cl,,,,,31000,4.4914
CC(C)(C)c1cc(-c2cccc3c2C(=O)c2ccccc2C3=O)cc(C(C)(C)C)c1O,CCO,,,,,60256,4.78
CC(C)(C)c1cc(-c2ccccn2)c2nc3c(-c4ccccn4)cc(C(C)(C)C)cc3cc2c1,CC#N,,,,,96700,4.9854
CC(C)(C)c1cc(CBr)c(-c2c3nc(c(-c4c(CBr)cc(C(C)(C)C)cc4CBr)c4ccc([nH]4)c(-c4c(CBr)cc(C(C)(C)C)cc4CBr)c4nc(c(-c5c(CBr)cc(C(C)(C)C)cc5CBr)c5ccc2[nH]5)C=C4)C=C3)c(CBr)c1,C(Cl)Cl,,,,,16200,4.2095
CC(C)(C)c1cc(Cc2cc(C=N[C@@H](c3ccccc3)[C@H](O)c3ccccc3)c(O)c(C(C)(C)C)c2)cc(C=N[C@@H](c2ccccc2)[C@H](O)c2ccccc2)c1O,C(Cl)(Cl)Cl,,,,,19652,4.2934
CC(C)(C)c1cc(CCc2ccc3c(CCc4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4c5cc(CCc6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc5c(CCc5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4c3c2)cc(C(C)(C)C)c1,C(Cl)Cl,416,439,23,0.626,,
CC(C)(C)c1cc(CN2C(=O)/C(=c3\s/c(=C/c4ccc(-c5ccc(-c6ccc(-c7ccc8c(c7)C7CCCC7N8c7ccc(C=C(c8ccccc8)c8ccccc8)cc7)s6)s5)s4)c(=O)n3CC(=O)O)SC2=S)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,550,727,177,0.67,,
CC(C)(C)c1cc(CN2C(=O)/C(=c3\s/c(=C/c4ccc(-c5ccc(-c6ccc7c(c6)C6CCCC6N7c6ccc(C=C(c7ccccc7)c7ccccc7)cc6)s5)s4)c(=O)n3CC(=O)O)SC2=S)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,564,743,179,0.66,,
CC(C)(C)c1cc(CN2C(=O)/C(=c3\s/c(=C/c4ccc(-c5ccc6c(c5)C5CCCC5N6c5ccc(C=C(c6ccccc6)c6ccccc6)cc5)s4)c(=O)n3CC(=O)O)SC2=S)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,568,713,145,0.68,,
CC(C)(C)c1cc(COc2cc(Cn3c4ccccc4c(=O)c4cc5c(cc43)c(=O)c3ccccc3n5Cc3cc(OCc4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc(OCc4cc(C(C)(C)C)cc(C(C)(C)C)c4)c3)cc(OCc3cc(C(C)(C)C)cc(C(C)(C)C)c3)c2)cc(C(C)(C)C)c1,C(Cl)(Cl)Cl,,,,,18100,4.2577
CC(C)(C)c1cc(N=Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)c(O)c(C(C)(C)C)c1,CCO,466,,,,,
CC(C)(C)c1cc(N=Nc2nncs2)c(O)c(C(C)(C)C)c1,CCO,460,,,,,
CC(C)(C)c1cc(-n2c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc3c2cc(-c2ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc2)n3-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,C(Cl)Cl,398,586,188,0.0085,54000,4.7324
CC(C)(C)c1cc(Nc2ccccc2)c2ncc3ccccc3c2c1,C1CCOC1,,,,,11710,4.0686
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,CC1=CC=CC=C1,366,441,75,0.416,5888,3.77
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,CC#N,357,455,98,0.431,6166,3.79
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2nc(-c2ccccc2)c2cc(Cl)ccc21,CC1=CC=CC=C1,420,552,132,0.001,3890,3.5899
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-]1(c3ccc([B-]45OC(c6ccccc6)=N[N+]4=Cc4cc(C(C)(C)C)cc(C(C)(C)C)c4O5)cc3)OC(c3ccccc3)=N[N+]1=C2,C1CCOC1,455,516,61,0.001,21000,4.3222
CC(C)(C)c1cc2c(-c3ccc(C(F)(F)F)cc3)c(-c3ccc(C(F)(F)F)cc3)c3cccc4c(-c5ccc(C(F)(F)F)cc5)c(-c5ccc(C(F)(F)F)cc5)c(c1)[n+]2c34,C(Cl)Cl,351,464,113,0.28,28490,4.4547
CC(C)(C)c1cc2c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)c3cccc4c(-c5ccc(Cl)cc5)c(-c5ccc(Cl)cc5)c(c1)[n+]2c34,C(Cl)Cl,354,471,117,0.61,28250,4.451
CC(C)(C)c1cc2c(-c3cccc(CN)c3)c(-c3cccc(CN)c3)c3cccc4c(-c5cccc(CN)c5)c(-c5cccc(CN)c5)c(c1)[n+]2c34,C(Cl)Cl,351,463,112,0.68,28490,4.4547
CC(C)(C)c1cc2c(-c3cccc4ccccc34)c(-c3cccc4ccccc34)c3cccc4c(-c5cccc6ccccc56)c(-c5cccc6ccccc56)c(c1)[n+]2c34,C(Cl)Cl,352,467,115,0.59,28410,4.4535
CC(C)(C)c1cc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c(c1)[n+]2c34,C(Cl)Cl,354,468,114,0.76,28250,4.451
CC(C)(C)c1cc2c(CN)c3cc(C(C)(C)C)c(=O)c(I)c-3oc2c(I)c1[O-],CCO,,,,,68300,4.8344
CC(C)(C)c1cc2c(CN)c3cc(C(C)(C)C)c(=O)cc-3oc2cc1[O-],CCO,,,,,47400,4.6758
CC(C)(C)c1cc2c3c(c1)c1cc(C(C)(C)C)cc4c1n3B1c3c-2cccc3-c2cc(C(C)(C)C)cc3c5cc(C(C)(C)C)cc-4c5n1c23,C1CCOC1,439,450,11,0.25,18600,4.2695
CC(C)(C)c1cc2c3c(c1)c1cc(C(C)(C)C)cc4c1n3B1c3c-2cccc3-c2cc(C(C)(C)C)cc3c5cc(C(C)(C)C)cc-4c5n1c23,C(Cl)Cl,439,450,11,0.25,22780,4.3576
CC(C)(C)c1cc2cc(N(c3ccccc3)c3ccccc3)c3cc(C(C)(C)C)cc4cc(N(c5ccccc5)c5ccccc5)c(c1)c2c43,C1CCOC1,,467,,,,
CC(C)(C)c1cc2cc(N(c3ccccc3)c3ccccc3)c3cc(C(C)(C)C)cc4cc(N(c5ccccc5)c5ccccc5)c(c1)c2c43,CC#N,,497,,,,
CC(C)(C)c1cc2cc3cc(C(C)(C)C)c(=O)c(I)c-3oc2c(I)c1[O-],CCO,,,,,90800,4.9581
CC(C)(C)c1cc2cc3cc(C(C)(C)C)c(=O)cc-3oc2cc1[O-],CCO,,,,,101000,5.0043
CC(C)(C)c1cc2ccc3c(N(c4ccc(F)cc4)c4ccc(F)cc4)cc(N(c4ccc(F)cc4)c4ccc(F)cc4)c4ccc(c1)c2c34,C(Cl)Cl,414,465,51,0.97,38905,4.59
CC(C)(C)c1cc2ccc3c(N(c4ccccc4)c4ccccc4)cc(N(c4ccccc4)c4ccccc4)c4ccc(c1)c2c34,C(Cl)Cl,414,467,53,0.82,41687,4.62
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c(N(c5ccccc5)c5ccccc5)cc(c1)c2c34,C1CCOC1,,455,,,,
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c(N(c5ccccc5)c5ccccc5)cc(c1)c2c34,CC#N,,484,,,,
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,CCO,395,,,,6980,3.8439
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,CS(=O)C,394,553,159,,9861,3.9939
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,CC(=O)C,395,544,149,,14200,4.1523
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,C(Cl)(Cl)Cl,401,551,150,,13700,4.1367
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,C1CCOC1,395,523,128,,6980,3.8439
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3cc(C(C)(C)C)cc4ccc5cc(C(C)(C)C)cc(c5c43)c21,C(Cl)(Cl)(Cl)Cl,401,520,119,,16500,4.2175
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CCO,366,,,,11900,4.0755
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CC#N,365,,,,13200,4.1206
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CS(=O)C,368,,,,12700,4.1038
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,C(Cl)(Cl)Cl,368,,,,12600,4.1004
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CCOC(=O)C,366,,,,15700,4.1959
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,C1CCOC1,354,,,,16500,4.2175
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,C1CCCCC1,369,,,,12800,4.1072
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,C(Cl)(Cl)(Cl)Cl,369,,,,12600,4.1004
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CCCCCC,367,,,,14100,4.1492
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CO,362,,,,8170,3.9122
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CCO,390,,,,2610,3.4166
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CC#N,389,,,,3020,3.48
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CS(=O)C,391,,,,2760,3.4409
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CC(=O)C,391,,,,2230,3.3483
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,C(Cl)(Cl)Cl,395,,,,2260,3.3541
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,C1CCOC1,395,,,,2640,3.4216
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,C1CCCCC1,395,,,,2680,3.4281
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,C(Cl)(Cl)(Cl)Cl,395,,,,2750,3.4393
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CCCCCC,393,,,,2730,3.4362
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CO,382,,,,2120,3.3263
CC(C)(C)C1Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,C(Cl)Cl,,,,,63096,4.8
CC(C)(C)c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C(C)(C)C)cc4)cc3)c3ccc(-c4nc5ccccc5nc4-c4ccc(N(c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,CC1=CC=CC=C1,373,497,124,,96000,4.9823
CC(C)(C)c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C(C)(C)C)cc4)cc3)c3ccc(-c4nc5ccccc5nc4-c4ccc(N(c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,C1CCOC1,375,515,140,0.72,84000,4.9243
CC(C)(C)c1ccc(/C=c2\o/c(=C\c3ccccc3)c3ccccc23)cc1,C(Cl)Cl,375,438,63,0.00081,26670,4.426
CC(C)(C)c1ccc(/C2=C3/N=C(C=C3/C=C(/CN)C(=O)O)/C(c3ccc(C(C)(C)C)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(C(C)(C)C)cc2)=C2\N=C(C(c3ccccc3)=C2c2ccccc2)/C=4c2ccc(C(C)(C)C)cc2)cc1,C(Cl)Cl,628,651,23,,,
CC(C)(C)c1ccc(/C2=C3\C=CC(=N3)/C(Br)=c3/cc/c4n3[Zn]n3c2ccc3/C(Br)=C2/C=CC(=N2)/C=4c2ccnc(-c3ccccn3)c2)cc1,C1CCOC1,620,,,,,
CC(C)(C)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C(C)(C)C)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(C(C)(C)C)cc2)=C2\N=C(C=C2/C=C(\CN)C(=O)O)/C=4c2ccc(C(C)(C)C)cc2)cc1,C(Cl)Cl,623,658,35,,,
CC(C)(C)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C(C)(C)C)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(C(C)(C)C)cc2)=C2\N=C(C=C2CCc2ccc(C(=O)O)cc2)/C=4c2ccc(C(C)(C)C)cc2)cc1,C(Cl)Cl,606,622,16,,,
CC(C)(C)c1ccc([C](c2ccc(C(=O)c3ccccc3)cc2)c2ccc(C(C)(C)C)cc2)cc1,CC#N,,,,,2100,3.3222
CC(C)(C)c1ccc([C-](c2ccc(C(C)(C)C)cc2)c2cccc([C-](c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)c2)cc1,C1CCOC1,,,,,7800,3.8921
CC(C)(C)c1ccc([C-](c2ccc(C(C)(C)C)cc2)c2cccc([C-](c3cccc([C-](c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c3)c3cccc([C-](c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c3)c2)cc1,C1CCOC1,,,,,14300,4.1553
CC(C)(C)c1ccc([C+](c2ccc(C(C)(C)C)cc2)c2c3ccccc3c([C+](c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)c3cc4c([C+](c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)c5ccccc5c([C+](c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)c4cc23)cc1,C(Cl)Cl,,,,,120000,5.0792
CC(C)(C)c1ccc([C+](c2ccc(C(C)(C)C)cc2)c2c3ccccc3c([C+](c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)c3ccccc23)cc1,C(Cl)Cl,,,,,95600,4.9805
CC(C)(C)c1ccc(-[n+]2nc3c(-c4ccc(Oc5ccccc5)cc4)cc(C(C)(C)C)cc3c3ccc(Oc4ccccc4)cc32)cc1,C(Cl)Cl,526,678,152,0.01,19010,4.279
CC(C)(C)c1ccc(-[n+]2nc3ccccc3c3ccccc32)cc1,C(Cl)Cl,382,505,123,0.1,26180,4.418
CC(C)(C)C1CCC(=CS/C=C/c2ccc(-c3ccc(/C=C/SC=C4CCC(C(C)(C)C)CC4)cc3)cc2)CC1,C(Cl)Cl,350,432,82,0.233,37500,4.574
