SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CCN(CC)c1ccc2c(c1)C1(C3=CC(=[N+](CC)CC)C=CC3=C2c2cc(S(=O)(=O)[O-])ccc2OC)c2cc(S(=O)(=O)[O-])ccc2Oc2ccc(S(=O)(=O)[O-])cc21,O,650,670,0.38,81000,20,4.908485019,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,,,44,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,0.06,117900,44,5.071513805,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](CC)CC)C=CC1=C2c1cc(C(=O)O)ccc1C(=O)O,CCO,656,671,0.16,92000,15,4.963787827,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(C[n+]3ccccc3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,600,,,73000,,4.86332286,45.6,0.645,0.974,0.044,0.286
O=P1(c2ccccc2)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccccc2C(F)(F)F)c2ccc(N3CCC3)cc21,O,710,735,0.31,52000,25,4.716003344,63.1,0.681,0.997,1.062,0.025
CC1(C)c2cc(NC#N)ccc2C2(OC(=O)c3ccccc32)c2ccc(NC#N)cc21,CCO,633,658,,30000,25,4.477121255,51.9,0.633,0.783,0.4,0.658
Cc1cc(C)c(C2=c3cc4c5c(c3[Te]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(C)c1,CO,617,,0.005,165000,,5.217483944,55.4,0.608,0.904,0.605,0.545
Cc1ccccc1-c1c2ccc(=[N+]3CCOCC3)cc-2oc2cc(N3CCOCC3)ccc12,CCO,556,582,0.16,98600,26,4.993876915,51.9,0.633,0.783,0.4,0.658
Cc1ccccc1-c1c2ccc(=[N+]3CCOCC3)cc-2oc2cc(N3CCOCC3)ccc12,C(Cl)Cl,554,575,0.8,106900,21,5.028977705,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(c1)[Si](C)(C)c1cc(N(CC)CC)ccc1C21OC(=O)c2ccc(C(N)=O)cc21,CCO,656,672,0.15,160000,16,5.204119983,51.9,0.633,0.783,0.4,0.658
CN(C)c1cc2c(cc1F)C(c1cc(C(=O)O)ccc1C(=O)[O-])=C1C=C(F)C(=[N+](C)C)C=C1[Si]2(C)C,O,670,696,0.03,,26,,63.1,0.681,0.997,1.062,0.025
C[Si]1(C)C2=CC(=[N+]3CC(O)C3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CC(O)C3)cc21,O,641,662,0.42,51000,21,4.707570176,63.1,0.681,0.997,1.062,0.025
Cc1ccc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c(C)c1,O,646,660,0.32,,14,,63.1,0.681,0.997,1.062,0.025
COc1ccc(C2=C3C=CC(=[N+]4CCC4)C=C3[Si](C)(C)c3cc(N4CCC4)ccc32)c(C)c1,O,649,664,,,15,,63.1,0.681,0.997,1.062,0.025
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(Cl)c(=O)c(Cl)c-2oc2c(Cl)c(O)c(Cl)cc12,O,537,553,0.628,54900,16,4.739572344,63.1,0.681,0.997,1.062,0.025
C[Ge]1(C)C2=CC(=[N+]3CCCC3)C=CC2=C(CO)c2ccc(N3CCCC3)cc21,O,646,658,,,12,,63.1,0.681,0.997,1.062,0.025
COc1ccc(OC)c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c1,O,651,665,0.025,,14,,63.1,0.681,0.997,1.062,0.025
COc1cccc(OC)c1C1=C2C=CC(=O)C=C2P(=O)(c2ccccc2)c2cc(N(C)C)ccc21,O,638,662,0.21,55630,24,4.74530906,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccc(C(=O)O)c(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c1,O,581,605,,,24,,63.1,0.681,0.997,1.062,0.025
Cc1cc2c(cc1C)C1(OC(=O)c3ccccc31)c1ccc(Nc3ccccc3)cc1O2,CO,486,,,11900,,4.075546961,55.4,0.608,0.904,0.605,0.545
CN1CC2CCCN2c2cc3c(-c4ccccc4C(=O)O)c4ccc(=O)cc-4oc3cc21,O,539,676,,,137,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C(F)=CC1=C2c1cc(C(=O)O)ccc1C(=O)[O-],O,617,647,0.17,73000,30,4.86332286,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Ge](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,O,621,634,0.4,,13,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccccc1-[c+]1c2ccc(-c3cc4sccc4s3)cc2oc2cc(-c3cc4sccc4s3)ccc21,C(Cl)Cl,608,732,0.08,50000,124,4.698970004,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,CCO,561,582,0.31,100400,21,5.001733713,51.9,0.633,0.783,0.4,0.658
COc1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,C(Cl)Cl,562,582,0.91,116700,20,5.067070856,40.7,0.761,0.769,0.04,0.178
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,CCOC(=O)C,308,453,0.178,,145,,38.1,0.656,0.603,0,0.542
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,C1CCOC1,308,449,0.178,,141,,37.4,0.714,0.634,0,0.591
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,CS(=O)C,309,489,0.178,,180,,45.1,0.83,1,0.072,0.647
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,C(Cl)Cl,307,456,0.178,,149,,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)c(F)cc1C21OC(=O)c2ccc(C(=O)O)cc21,O,617,647,0.17,,30,,63.1,0.681,0.997,1.062,0.025
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,CCO,688,721,0.56,131500,33,5.118925753,51.9,0.633,0.783,0.4,0.658
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,C(Cl)(Cl)Cl,702,722,0.54,115281,20,5.061757735,39.1,0.783,0.614,0.047,0.071
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,O,690,725,0.19,114950,35,5.060508976,63.1,0.681,0.997,1.062,0.025
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,CO,690,720,0.55,130678,30,5.116202479,55.4,0.608,0.904,0.605,0.545
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,CC#N,696,728,0.32,,32,,45.6,0.645,0.974,0.044,0.286
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,C1COCCO1,510,577,0.00239,7700,67,3.886490725,36,0.737,0.312,0,0.444
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CC#N,508,580,0.0012,23700,72,4.374748346,45.6,0.645,0.974,0.044,0.286
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CCO,506,578,0.00218,20900,72,4.320146286,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,O,510,591,0.00163,20000,81,4.301029996,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,C(Cl)(Cl)Cl,506,573,0.00366,23700,67,4.374748346,39.1,0.783,0.614,0.047,0.071
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CO,508,576,0.00204,25100,68,4.399673721,55.4,0.608,0.904,0.605,0.545
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CN(C)C=O,510,588,0.00205,17700,78,4.247973266,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccc([N+](=O)[O-])cc1,CC#N,661,677,0.1,,16,,45.6,0.645,0.974,0.044,0.286
CON(OC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](OC)OC)C=CC1=C2c1ccccc1C,O,649,663,0.29,,14,,63.1,0.681,0.997,1.062,0.025
CC(=O)N=c1c2ccc(N(C)C)cc2oc2cc(N(C)C)ccc12,CO,376,513,0.36,7500,137,3.875061263,55.4,0.608,0.904,0.605,0.545
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,O,634,653,0.18,64200,19,4.807535028,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,CO,636,648,,,12,,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)-c1ccc(Br)cc1C3,CO,479,663,0.032,25980,183,4.414639147,55.4,0.608,0.904,0.605,0.545
C[Si]1(C)C2=C(F)C(=O)C(F)=CC2=C(c2ccccc2C(=O)O)c2cc(F)c(O)c(F)c21,O,597,613,,,16,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(NC)cc3)oc-2c1,O,589,626,0.05,125300,37,5.097951071,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(oc-2c1)-c1ccc(NC)cc1CC3,O,592,624,0.41,122100,32,5.086715664,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)Oc1ccccc1/C2=C\C=C\c1ccc2ccccc2[n+]1C,CC#N,604,,,48000,,4.681241237,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc2c(c1)[Si](C)(C)c1cc(N(CC)CC)ccc1C21OC(=O)c2ccc(C(=O)O)cc21,CCO,656,671,0.16,92000,15,4.963787827,51.9,0.633,0.783,0.4,0.658
COc1cc(N=[N+]=[N-])cc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c1OC,O,654,669,0.039,,15,,63.1,0.681,0.997,1.062,0.025
CNc1ccc2c(c1)C(C)(C)C1=C/C(=[NH+]/C)C=CC1=C2c1cc(C(=O)O)ccc1C(=O)[O-],O,582,607,0.69,90000,25,4.954242509,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=C(C=O)C=O,CC#N,537,,,90000,,4.954242509,45.6,0.645,0.974,0.044,0.286
Cc1cc(N(C)C)ccc1C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,648,662,0.29,,14,,63.1,0.681,0.997,1.062,0.025
COC(=O)c1ccc(-c2c3cc(F)c(=O)cc-3oc3cc(O)c(F)cc23)c(C)c1,O,496,517,,,21,,63.1,0.681,0.997,1.062,0.025
Cc1cc(OCC(=O)O)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,O,491,510,,,19,,63.1,0.681,0.997,1.062,0.025
C[Si]1(C)c2cc3c(cc2C(c2ccc(C(=O)O)cc2CO)=c2cc4c(cc21)=[N+](CCF)CCC4)CCCN3CCF,O,676,694,0.59,,18,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccc(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(C(=O)O)c1,O,580,604,,,24,,63.1,0.681,0.997,1.062,0.025
CN1CC2CCCN2c2cc3oc4cc(=O)ccc-4c(-c4ccccc4C(=O)O)c3cc21,O,540,656,,,116,,63.1,0.681,0.997,1.062,0.025
Cc1ccccc1-c1c2ccc(=[N+](C)C)cc-2[te]c2cc(N(C)C)ccc12,O,600,,0.001,100000,,5,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1cc(C(=O)O)ccc1C(=O)[O-],O,609,634,0.59,100000,25,5,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3cnn(-c4ccccc4)c3N)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,553,572,0.005,102000,19,5.008600172,45.6,0.645,0.974,0.044,0.286
CCN1CC2CCC[N+]2=c2cc3c(cc21)=C(c1ccccc1C(=O)O)c1ccc2cc(O)ccc2c1O3,O,543,660,,14900,117,4.173186268,63.1,0.681,0.997,1.062,0.025
C[Ge]1(C)C2=CC(=[N+]3CC(O)C3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CC(O)C3)cc21,O,631,651,0.6,61000,20,4.785329835,63.1,0.681,0.997,1.062,0.025
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CC#N,700,713,0.25,52700,13,4.721810615,45.6,0.645,0.974,0.044,0.286
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,705,717,0.29,58600,12,4.767897616,51.9,0.633,0.783,0.4,0.658
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,C(Cl)Cl,706,718,0.35,53700,12,4.729974286,40.7,0.761,0.769,0.04,0.178
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,703,714,0.06,,11,,63.1,0.681,0.997,1.062,0.025
COc1cccc(OC)c1C1=C2C=CC(=[N+]3[C@H]4CC[C@@H]3CC4)C=C2P(=O)(c2ccccc2)c2cc(N3[C@H]4CC[C@@H]3CC4)ccc21,O,704,733,0.21,53000,29,4.72427587,63.1,0.681,0.997,1.062,0.025
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,C(Cl)(Cl)Cl,446,559,0.011,,113,,39.1,0.783,0.614,0.047,0.071
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,CS(=O)C,456,555,0.071,,99,,45.1,0.83,1,0.072,0.647
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,C1CCOC1,435,535,0.005,,100,,37.4,0.714,0.634,0,0.591
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,CO,474,562,0.058,,88,,55.4,0.608,0.904,0.605,0.545
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,C(Cl)Cl,437,558,0.001,,121,,40.7,0.761,0.769,0.04,0.178
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,CCO,470,565,0.081,,95,,51.9,0.633,0.783,0.4,0.658
CN(C)c1cc2c(cc1F)C1(OC(=O)c3ccc(C(=O)O)cc31)c1cc(F)c(N(C)C)cc1C2(C)C,O,628,660,0.06,,32,,63.1,0.681,0.997,1.062,0.025
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CCCCCC,371,435,0.59,29900,64,4.475671188,31,0.616,0,0,0.056
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CC#N,371,503,0.63,30300,132,4.481442629,45.6,0.645,0.974,0.044,0.286
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CC(=O)C,371,504,0.68,31700,133,4.501059262,42.2,0.651,0.907,0,0.475
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CO,376,497,0.72,32900,121,4.517195898,55.4,0.608,0.904,0.605,0.545
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CC1=CC=CC=C1,374,462,0.76,31400,88,4.496929648,33.9,0.782,0.284,0,0.128
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,C(Cl)(Cl)Cl,380,471,0.73,34300,91,4.53529412,39.1,0.783,0.614,0.047,0.071
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CS(=O)C,371,500,0.69,33300,129,4.522444234,45.1,0.83,1,0.072,0.647
CCN(CC)c1ccc2c(-c3ccccc3C3=NCCO3)c3ccc(=[N+](CC)CC)cc-3oc2c1,O,555,584,,,29,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,CCO,554,649,0.017,36300,95,4.559906625,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,C(Cl)Cl,559,667,0.028,44800,108,4.651278014,40.7,0.761,0.769,0.04,0.178
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,C1CCOC1,556,630,0.023,34900,74,4.542825427,37.4,0.714,0.634,0,0.591
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,C(Cl)(Cl)Cl,560,634,0.284,38100,74,4.580924976,39.1,0.783,0.614,0.047,0.071
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,CN(C)C=O,523,653,0.024,32000,130,4.505149978,43.2,0.759,0.977,0.031,0.613
Cc1cccc(C)c1C1=C2C=CC(=O)C=C2P(=O)([O-])c2cc(N(C)C)ccc21,O,666,692,0.11,49900,26,4.698100546,63.1,0.681,0.997,1.062,0.025
Ic1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,C(Cl)Cl,570,590,0.85,115400,20,5.062205809,40.7,0.761,0.769,0.04,0.178
Ic1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,CCO,568,592,0.28,70700,24,4.849419414,51.9,0.633,0.783,0.4,0.658
Cc1cn(-c2cc(C3=C4C=CC(=[N+](C)C)C=C4[Si](C)(C)c4cc(N(C)C)ccc43)c3cc[nH]c3c2)nn1,O,654,668,0.0088,,14,,63.1,0.681,0.997,1.062,0.025
O=c1ccc2c3c4ccc(N5CCCCC5)cc4oc4cc(N5CCCCC5)cc(oc-2c1)c43,CS(=O)C,542,571,0.86,45000,29,4.653212514,45.1,0.83,1,0.072,0.647
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3[te]c2c1,CO,601,,0.005,81000,,4.908485019,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c(-c3ccccc3C(=O)N3CCOCC3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,560,583,0.39,,23,,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2NCCCN=[N+]=[N-],O,462,608,0.36,,146,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Si](C)(CCC(F)(F)F)C1=CC(=[N+](C)C)C=CC1=C2,O,637,651,0.2,,14,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2c(C3NC(C(=O)O)CS3)c(O)ccc12,O,420,528,,,108,,63.1,0.681,0.997,1.062,0.025
Cc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2P(=O)(C(C)(C)C)c2cc(N(C)C)ccc21,O,693,719,0.32,44000,26,4.643452676,63.1,0.681,0.997,1.062,0.025
CCN(C(C)=O)c1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C1O2,CCO,678,715,0.005,43618,37,4.639665748,51.9,0.633,0.783,0.4,0.658
O=C(O)c1ccccc1-c1c2ccc(=O)c(CNCCSCCCSCCNCc3c4oc5cc(O)ccc5c(-c5ccccc5C(=O)O)c-4ccc3=O)c-2oc2cc(O)ccc12,O,496,517,,,21,,63.1,0.681,0.997,1.062,0.025
Cc1ccccc1-c1c2cc(F)c(=O)cc-2oc2cc(O)c(F)cc12,O,494,514,,,20,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,551,575,0.58,,24,,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CN(C)C=O,554,576,0.54,,22,,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CCO,556,581,0.66,,25,,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,O,554,591,0.36,,37,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(/C=C/C=C3\N(C)c4ccccc4C3(C)C)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,651,,,107600,,5.031812271,45.6,0.645,0.974,0.044,0.286
O=Cc1c2oc3c(C=O)c(O)ccc3c(-c3ccccc3C(=O)O)c-2ccc1=O,O,493,525,,,32,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(-c3ccc(C(=O)[O-])cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,O,548,578,0.45,,30,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(-c3ccc(C(=O)[O-])cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,CCO,540,569,0.56,,29,,51.9,0.633,0.783,0.4,0.658
CCN1CC2CCCN2c2cc3oc4c(Cl)c(=O)ccc-4c(-c4ccccc4C(=O)O)c3cc21,O,551,662,,,111,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,C(Cl)(Cl)Cl,608,644,0.35,64000,36,4.806179974,39.1,0.783,0.614,0.047,0.071
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,CCO,595,641,0.35,68000,46,4.832508913,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,C(Cl)Cl,607,644,0.6,66000,37,4.819543936,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2NCCc1ccccc1,O,461,620,0.09,,159,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=C/C=C/C1=[N+](C)c2ccccc2C1(C)C,CC#N,651,,,108000,,5.033423755,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)ccc1C21OC(=O)c2ccc(C(=O)O)cc21,O,609,634,0.59,,25,,63.1,0.681,0.997,1.062,0.025
CC[N+]1=c2cc3c(cc2CC1)=C(c1ccccc1C(=O)O)c1ccc(N)cc1[Si]3(C)C,O,633,658,0.18,18800,25,4.274157849,63.1,0.681,0.997,1.062,0.025
C=CCc1c(O)c(Cl)cc2c(-c3ccccc3CO)c3cc(Cl)c(=O)cc-3oc12,O,505,535,,,30,,63.1,0.681,0.997,1.062,0.025
CCOC(=O)/C(C#N)=C/C1=C2Oc3cc4ccccc4cc3C(/N=C/N(C)C)=C2CC(C)C1,CO,526,611,0.0123,61100,85,4.78604121,55.4,0.608,0.904,0.605,0.545
COc1cc(OC)c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)cc1N=[N+]=[N-],O,654,666,0.0042,,12,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1,O,492,516,,,24,,63.1,0.681,0.997,1.062,0.025
Cc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2[Ge](C)(C)c2cc(N(C)C)ccc21,O,635,649,0.34,,14,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1,O,646,667,0.1,120000,21,5.079181246,63.1,0.681,0.997,1.062,0.025
CON(OC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](OC)OC)C=CC1=C2c1cc(-n2cc(C)nn2)ccc1C,O,655,669,0.19,,14,,63.1,0.681,0.997,1.062,0.025
